index,title,salaryrange,company,location,size,industry,sector,easyapply,latitude,longitude
2216,Sr. Data Analyst,$57K-$100K (Glassdoor est.),"WellDyneRx LLC
3.5","Englewood, CO",501 to 1000 employees,Health Care Services & Hospitals,Health Care,FALSE,,
2217,Actuarial Data & Visualization Analyst,$57K-$100K (Glassdoor est.),"DW Simpson
4.2","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,-104.9903
2218,Technical Data Analyst - X,$57K-$100K (Glassdoor est.),"Source of Future Technology Inc
4.1","Denver, CO",1 to 50 employees,Computer Hardware & Software,Information Technology,FALSE,39.7392,-104.9903
2219,"Data Analytics, Senior Analyst",$57K-$100K (Glassdoor est.),"Kaiser Permanente
4.0","Aurora, CO",10000+ employees,Health Care Services & Hospitals,Health Care,FALSE,,
2220,Financial Data Analyst,$57K-$100K (Glassdoor est.),"Black Knight Financial Services
2.9","Lakewood, CO",5001 to 10000 employees,IT Services,Information Technology,FALSE,,
2221,"MDG Functional Data Analyst-Greenwood Village, CO",$57K-$100K (Glassdoor est.),"Georgia IT Inc.
5.0","Greenwood Village, Arapahoe, CO",1 to 50 employees,-1,-1,FALSE,,
2222,Data Analyst Junior,$57K-$100K (Glassdoor est.),"Staffigo Technical Services, LLC
5.0","Denver, CO",51 to 200 employees,IT Services,Information Technology,FALSE,39.7392,-104.9903
2223,Data Security Analyst,$57K-$100K (Glassdoor est.),"22nd Century Staffing
4.3","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,TRUE,39.7392,-104.9903
2224,"Data Analyst - Aurora, IL",$57K-$100K (Glassdoor est.),"Signature Retail Services
2.6","Aurora, CO",501 to 1000 employees,Home Centers & Hardware Stores,Retail,FALSE,,
2225,Data Security Analyst,$57K-$100K (Glassdoor est.),"Mavensoft Technologies, LLC.
4.1","Denver, CO",1 to 50 employees,IT Services,Information Technology,FALSE,39.7392,-104.9903
2226,Sr Data Analyst,$57K-$100K (Glassdoor est.),"Global Healthcare Exchange
3.7","Louisville, CO",501 to 1000 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
2227,Data Analyst - Junior,$57K-$100K (Glassdoor est.),"Staffigo Technical Services, LLC
5.0","Denver, CO",51 to 200 employees,IT Services,Information Technology,FALSE,39.7392,-104.9903
2228,Data Base Programmer/Analyst,$57K-$100K (Glassdoor est.),"V.L.S. Systems
3.3","Denver, CO",201 to 500 employees,Consulting,Business Services,FALSE,39.7392,-104.9903
2229,Senior Business/Data Analyst,$57K-$100K (Glassdoor est.),"TechUSA
2.7","Englewood, CO",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,,
2230,Application Data Analyst,$57K-$100K (Glassdoor est.),"Apex Systems
3.8","Greenwood Village, Arapahoe, CO",1001 to 5000 employees,Staffing & Outsourcing,Business Services,TRUE,,
2231,Data Analyst-(Remote- All across US),$57K-$100K (Glassdoor est.),"CenturyLink
3.0","Broomfield, CO",10000+ employees,"Cable, Internet & Telephone Providers",Telecommunications,FALSE,,
2232,Sr Data Analyst,$57K-$100K (Glassdoor est.),"GHX
2.8","Louisville, CO",501 to 1000 employees,Wholesale,Business Services,FALSE,,
2233,Business Data Analyst III - RQS 2018,$57K-$100K (Glassdoor est.),"Avacend, Inc.
2.5","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,-104.9903
2234,Configuration & Data Management Analyst,$57K-$100K (Glassdoor est.),"Lockheed Martin
3.8","Littleton, CO",10000+ employees,Aerospace & Defense,Aerospace & Defense,FALSE,,
2235,"Data Analyst 3, Customer Experience - Centennial",$57K-$100K (Glassdoor est.),"Comcast
3.6","Englewood, CO",10000+ employees,-1,-1,FALSE,,
2236,Data Base Programmer/Analyst,$57K-$100K (Glassdoor est.),"22nd Century Staffing
4.3","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,TRUE,39.7392,-104.9903
2237,Senior Health Data Analyst (SAS),$57K-$100K (Glassdoor est.),"Telligen
3.6","Greenwood Village, Arapahoe, CO",501 to 1000 employees,Health Care Services & Hospitals,Health Care,FALSE,,
2238,ColdFusion Development Data Analyst -Remote,$57K-$100K (Glassdoor est.),"ClientSolv Technologies
3.3","Greenwood Village, Arapahoe, CO",51 to 200 employees,IT Services,Information Technology,FALSE,,
2239,Senior Contract Data Analyst,$78K-$104K (Glassdoor est.),"Amyx, Inc.
4.0","Aurora, CO",501 to 1000 employees,IT Services,Information Technology,FALSE,,
2240,Senior Contract Data Analyst,$78K-$104K (Glassdoor est.),"Amyx, Iinc.","Aurora, CO",-1,-1,-1,FALSE,,
2241,RQS - IHHA - 201900004460 -1s Data Security Analyst,$78K-$104K (Glassdoor est.),"Avacend, Inc.
2.5","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,-104.9903
2242,Data Security Analyst fr,$78K-$104K (Glassdoor est.),"Avacend, Inc.
2.5","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,-104.9903
2243,Business Systems Analyst-Data,$78K-$104K (Glassdoor est.),"The Judge Group, Inc.
3.5","Centennial, CO",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,,
2244,Data Analyst-(Remote- All across,$78K-$104K (Glassdoor est.),"CenturyLink
3.0","Broomfield, CO",10000+ employees,"Cable, Internet & Telephone Providers",Telecommunications,FALSE,,
2245,"Data Security Analyst, Sr",$78K-$104K (Glassdoor est.),"Avacend, Inc.
2.5","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,-104.9903
2246,Data Analyst Supporting the DEA #20-242,$78K-$104K (Glassdoor est.),"Forfeiture Support Associates
2.8","Centennial, CO",1001 to 5000 employees,Staffing & Outsourcing,Business Services,FALSE,,
2247,"Technical Business Analyst (SQL, Data analytics, Informatica)",$78K-$104K (Glassdoor est.),Spiceorb,"Denver, CO",-1,-1,-1,FALSE,39.7392,-104.9903
2248,Marketing/Communications - Data Analyst-Marketing,$78K-$104K (Glassdoor est.),"APN Software Services Inc.
4.1","Broomfield, CO",51 to 200 employees,Computer Hardware & Software,Information Technology,FALSE,,
2249,RQS - IHHA - 201900004460 -1q Data Security Analyst,$78K-$104K (Glassdoor est.),"Avacend, Inc.
2.5","Denver, CO",51 to 200 employees,Staffing & Outsourcing,Business Services,FALSE,39.7392,-104.9903
2250,Senior Data Analyst (Corporate Audit),$78K-$104K (Glassdoor est.),"Arrow Electronics
2.9","Centennial, CO",10000+ employees,Wholesale,Business Services,FALSE,,
2251,"Technical Business Analyst (SQL, Data analytics, ETL)",$78K-$104K (Glassdoor est.),Spiceorb,"Denver, CO",-1,-1,-1,FALSE,39.7392,-104.9903
2252,"Data Analyst 3, Customer Experience",$78K-$104K (Glassdoor est.),"Contingent Network Services
3.1","Centennial, CO",201 to 500 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,,
2253,Senior Quality Data Analyst,$78K-$104K (Glassdoor est.),"SCL Health
3.4","Broomfield, CO",10000+ employees,Health Care Services & Hospitals,Health Care,FALSE,,
2254,Data Engineer,$80K-$150K (Glassdoor est.),"Sagence
4.5","New York, NY",1 to 50 employees,Consulting,Business Services,FALSE,40.7128,-74.006
2255,Senior Data Engineer (Healthcare Domain experience required),$80K-$150K (Glassdoor est.),"Enterprise Integration
3.4","New York, NY",51 to 200 employees,IT Services,Information Technology,FALSE,40.7128,-74.006
2256,Data Engineers,$80K-$150K (Glassdoor est.),"Maestro Technologies
5.0","New York, NY",51 to 200 employees,IT Services,Information Technology,FALSE,40.7128,-74.006
2257,Client Trade Support Engineer,$80K-$150K (Glassdoor est.),"Jane Street
4.8","New York, NY",501 to 1000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2258,Data Engineer,$80K-$150K (Glassdoor est.),"GNY Insurance Companies
3.7","New York, NY",201 to 500 employees,Insurance Carriers,Insurance,TRUE,40.7128,-74.006
2259,Operations Engineer,$80K-$150K (Glassdoor est.),"Oscar Health
3.7","New York, NY",1001 to 5000 employees,Insurance Agencies & Brokerages,Insurance,TRUE,40.7128,-74.006
2260,Senior Data Engineer,$80K-$150K (Glassdoor est.),"Affinity Solutions
3.0","New York, NY",51 to 200 employees,Advertising & Marketing,Business Services,TRUE,40.7128,-74.006
2261,Data Engineer,$80K-$150K (Glassdoor est.),"NJF Global Holdings
4.2","New York, NY",51 to 200 employees,Staffing & Outsourcing,Business Services,TRUE,40.7128,-74.006
2262,Data Research Developer,$80K-$150K (Glassdoor est.),"Teza Technologies
4.3","New York, NY",51 to 200 employees,Financial Analytics & Research,Finance,FALSE,40.7128,-74.006
2263,Data Engineer (Python),$80K-$150K (Glassdoor est.),"Conductor
4.4","New York, NY",201 to 500 employees,Internet,Information Technology,TRUE,40.7128,-74.006
2264,Data Center Engineer,$80K-$150K (Glassdoor est.),"Jane Street
4.8","New York, NY",501 to 1000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2265,Data Engineer - Health Data Engineering,$80K-$150K (Glassdoor est.),"Twitter
4.0","New York, NY",1001 to 5000 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2266,Software Engineer,$80K-$150K (Glassdoor est.),"Verra Mobility
3.9","Jersey City, NJ",501 to 1000 employees,Transportation Management,Transportation & Logistics,FALSE,,
2267,Senior BI Engineer,$80K-$150K (Glassdoor est.),"7Park Data
3.9","New York, NY",51 to 200 employees,Research & Development,Business Services,FALSE,40.7128,-74.006
2268,Principal Software Engineer - Data Cloud,$80K-$150K (Glassdoor est.),"Veeva Systems
3.5","New York, NY",1001 to 5000 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,40.7128,-74.006
2269,Data Engineer,$80K-$150K (Glassdoor est.),"Citadel
3.8","New York, NY",1001 to 5000 employees,-1,-1,FALSE,40.7128,-74.006
2270,Data Engineer,$80K-$150K (Glassdoor est.),"PulsePoint
4.4","New York, NY",51 to 200 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2271,Service Engineer / Appliance Tech (Bi-lingual English/Korean Preferred),$80K-$150K (Glassdoor est.),"CEF Solutions Inc.
3.0","Hackensack, NJ",1 to 50 employees,-1,-1,FALSE,,
2272,Software Engineer (Python),$80K-$150K (Glassdoor est.),"OpenSlate
5.0","New York, NY",51 to 200 employees,Publishing,Media,FALSE,40.7128,-74.006
2273,Data Scientist/ML Engineer,$80K-$150K (Glassdoor est.),"PA Consulting
3.3","New York, NY",1001 to 5000 employees,Consulting,Business Services,FALSE,40.7128,-74.006
2274,Senior Data Engineer - 70570BR,$80K-$150K (Glassdoor est.),"Aetna
3.3","New York, NY",10000+ employees,Insurance Carriers,Insurance,FALSE,40.7128,-74.006
2275,Data Engineer - Talent Pool,$80K-$150K (Glassdoor est.),"Colgate-Palmolive
4.1","New York, NY",10000+ employees,Consumer Products Manufacturing,Manufacturing,FALSE,40.7128,-74.006
2276,eCom Data Engineer,$80K-$150K (Glassdoor est.),"PepsiCo
3.7","New York, NY",10000+ employees,Food & Beverage Manufacturing,Manufacturing,FALSE,40.7128,-74.006
2277,Data Engineer,$80K-$150K (Glassdoor est.),"Spotify
3.8","New York, NY",1001 to 5000 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2278,Data Engineer,$80K-$150K (Glassdoor est.),"Freestar
4.9","New York, NY",1 to 50 employees,Advertising & Marketing,Business Services,FALSE,40.7128,-74.006
2279,"Data Scientist/Engineer (SAS, R code, Python & Sql (Open to remote Workers))",$80K-$150K (Glassdoor est.),"Medidata Solutions
4.3","New York, NY",1001 to 5000 employees,Enterprise Software & Network Solutions,Information Technology,FALSE,40.7128,-74.006
2280,Data Engineer,$80K-$150K (Glassdoor est.),"Cockroach Labs
4.7","New York, NY",51 to 200 employees,Computer Hardware & Software,Information Technology,FALSE,40.7128,-74.006
2281,Software Engineer (Multiple Levels) - NYC,$80K-$150K (Glassdoor est.),"T. Rowe Price
3.6","New York, NY",5001 to 10000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2282,Staff Data Engineer,$80K-$150K (Glassdoor est.),"DoubleVerify
3.6","New York, NY",201 to 500 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2283,Data Engineer,$80K-$150K (Glassdoor est.),"FourSquare
2.5","New York, NY",201 to 500 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2284,Data Engineers,$73K-$94K (Glassdoor est.),"Maestro Technologies
5.0","New York, NY",51 to 200 employees,IT Services,Information Technology,FALSE,40.7128,-74.006
2285,Data Engineer,$73K-$94K (Glassdoor est.),"GNY Insurance Companies
3.7","New York, NY",201 to 500 employees,Insurance Carriers,Insurance,TRUE,40.7128,-74.006
2286,Data Engineer,$73K-$94K (Glassdoor est.),"Daily Harvest
3.5","New York, NY",51 to 200 employees,Food & Beverage Manufacturing,Manufacturing,FALSE,40.7128,-74.006
2287,"Data Engineer, Enterprise Analytics",$73K-$94K (Glassdoor est.),"Healthfirst
3.1","New York, NY",1001 to 5000 employees,Insurance Carriers,Insurance,FALSE,40.7128,-74.006
2288,Data Engineer,$73K-$94K (Glassdoor est.),"Point72
3.9","New York, NY",1001 to 5000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2289,Site Reliability Engineer,$73K-$94K (Glassdoor est.),"MayStreet
4.2","New York, NY",1 to 50 employees,Financial Analytics & Research,Finance,TRUE,40.7128,-74.006
2290,Quality Engineer,$73K-$94K (Glassdoor est.),"Arrow Fastener
2.9","Saddle Brook, NJ",201 to 500 employees,Consumer Products Manufacturing,Manufacturing,FALSE,,
2291,Data Engineer (Remote),$73K-$94K (Glassdoor est.),"New York Times
3.8","New York, NY",1001 to 5000 employees,News Outlet,Media,FALSE,40.7128,-74.006
2292,Data Engineer,$73K-$94K (Glassdoor est.),"SADA
4.7","New York, NY",51 to 200 employees,IT Services,Information Technology,FALSE,40.7128,-74.006
2293,Data Engineer,$73K-$94K (Glassdoor est.),"Larsen & Toubro Infotech Limited
3.5","New York, NY",10000+ employees,IT Services,Information Technology,FALSE,40.7128,-74.006
2294,Data Engineer,$73K-$94K (Glassdoor est.),"Peloton Interactive, Inc.
3.8","New York, NY",1001 to 5000 employees,"Health, Beauty, & Fitness",Consumer Services,FALSE,40.7128,-74.006
2295,Data Engineer,$73K-$94K (Glassdoor est.),Aptino,"New York, NY",51 to 200 employees,-1,-1,FALSE,40.7128,-74.006
2296,Data Engineer,$73K-$94K (Glassdoor est.),"Columbia University
3.9","New York, NY",10000+ employees,Colleges & Universities,Education,FALSE,40.7128,-74.006
2297,Data Engineer,$73K-$94K (Glassdoor est.),"Bark & Co
2.7","New York, NY",201 to 500 employees,Pet & Pet Supplies Stores,Retail,FALSE,40.7128,-74.006
2298,Future Opportunity: Data Engineer,$73K-$94K (Glassdoor est.),"AVANADE
3.9","New York, NY",10000+ employees,IT Services,Information Technology,FALSE,40.7128,-74.006
2299,Data Engineer,$73K-$94K (Glassdoor est.),"New York Times
3.8","New York, NY",1001 to 5000 employees,News Outlet,Media,FALSE,40.7128,-74.006
2300,Apple Music - Software Data Engineer,$73K-$94K (Glassdoor est.),"Apple
4.1","New York, NY",10000+ employees,Computer Hardware & Software,Information Technology,FALSE,40.7128,-74.006
2301,Data Engineer,$73K-$94K (Glassdoor est.),"Glossier
3.1","New York, NY",201 to 500 employees,Beauty & Personal Accessories Stores,Retail,FALSE,40.7128,-74.006
2302,Data Engineer (Web Scraping) - Full Time,$73K-$94K (Glassdoor est.),"Point72
3.9","New York, NY",1001 to 5000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2303,Data Engineer,$73K-$94K (Glassdoor est.),"CommonBond
3.8","New York, NY",51 to 200 employees,Lending,Finance,FALSE,40.7128,-74.006
2304,Software Engineer,$73K-$94K (Glassdoor est.),"Reaktor
4.8","New York, NY",501 to 1000 employees,Computer Hardware & Software,Information Technology,FALSE,40.7128,-74.006
2305,Data Engineer,$73K-$94K (Glassdoor est.),"Stash
3.9","New York, NY",51 to 200 employees,Brokerage Services,Finance,FALSE,40.7128,-74.006
2306,Data Engineer,$73K-$94K (Glassdoor est.),"Mark43
4.4","New York, NY",51 to 200 employees,Enterprise Software & Network Solutions,Information Technology,TRUE,40.7128,-74.006
2307,Data Engineer,$73K-$94K (Glassdoor est.),"B12
4.7","New York, NY",1 to 50 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2308,Data Engineer,$73K-$94K (Glassdoor est.),Clear Street,"New York, NY",51 to 200 employees,-1,-1,FALSE,40.7128,-74.006
2309,"Engineer, Data",$73K-$94K (Glassdoor est.),"Sirius XM
3.1","New York, NY",1001 to 5000 employees,Radio,Media,FALSE,40.7128,-74.006
2310,Data Engineer,$73K-$94K (Glassdoor est.),"Tiro
1.0","New York, NY",201 to 500 employees,-1,-1,FALSE,40.7128,-74.006
2311,Data Engineer,$73K-$94K (Glassdoor est.),"Seated
4.7","New York, NY",1 to 50 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2312,"Data Engineer, BI Engineering (Python/SQL)",$73K-$94K (Glassdoor est.),"Vimeo
3.9","New York, NY",501 to 1000 employees,Internet,Information Technology,FALSE,40.7128,-74.006
2313,Data Engineer,$73K-$94K (Glassdoor est.),Thinknum,"New York, NY",Unknown,-1,-1,FALSE,40.7128,-74.006
2314,Data Engineer,$73K-$94K (Glassdoor est.),"Amazon
3.9","New York, NY",10000+ employees,Internet,Information Technology,FALSE,40.7128,-74.006
2315,Data Engineer,$73K-$94K (Glassdoor est.),The Princeton Group,"New York, NY",1 to 50 employees,-1,-1,FALSE,40.7128,-74.006
2316,Senior Data Engineer,$85K-$154K (Glassdoor est.),"Affinity Solutions
3.0","New York, NY",51 to 200 employees,Advertising & Marketing,Business Services,TRUE,40.7128,-74.006
2317,Data Engineer,$85K-$154K (Glassdoor est.),"NJF Global Holdings
4.2","New York, NY",51 to 200 employees,Staffing & Outsourcing,Business Services,TRUE,40.7128,-74.006
2318,Data Engineer,$85K-$154K (Glassdoor est.),Pinto,"New York, NY",1 to 50 employees,-1,-1,FALSE,40.7128,-74.006
2319,Data Engineer,$85K-$154K (Glassdoor est.),"Millennium
3.9","New York, NY",1001 to 5000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2320,Data Engineer,$85K-$154K (Glassdoor est.),"Bloomberg
3.8","New York, NY",10000+ employees,Computer Hardware & Software,Information Technology,FALSE,40.7128,-74.006
2321,Data Engineer,$85K-$154K (Glassdoor est.),"Nasdaq
3.6","New York, NY",1001 to 5000 employees,Stock Exchanges,Finance,FALSE,40.7128,-74.006
2322,Software Engineer - Data Platform,$85K-$154K (Glassdoor est.),"Balyasny Asset Management
3.9","New York, NY",501 to 1000 employees,Investment Banking & Asset Management,Finance,FALSE,40.7128,-74.006
2323,Data Engineer,$85K-$154K (Glassdoor est.),"National Basketball Association
3.8","Secaucus, NJ",1001 to 5000 employees,Sports & Recreation,"Arts, Entertainment & Recreation",FALSE,,
2324,Data Engineer,$85K-$154K (Glassdoor est.),Attentive,"New York, NY",1 to 50 employees,-1,-1,FALSE,40.7128,-74.006
2325,"Technical Lead, Data Engineering",$85K-$154K (Glassdoor est.),"Teachers Pay Teachers
4.9","New York, NY",51 to 200 employees,Internet,Information Technology,FALSE,40.7128,-74.006
